tipo,comunidad,año,total
homicidio,valencia,2017,110
coacciones,canarias,2017,660
coacciones,baleares,2017,1520
quebrantamiento_condena,baleares,2017,2440
faltas,extremadura,2017,50
homicidio,pais vasco,2017,20
allanamiento,castilla y leon,2017,30
allanamiento,valencia,2017,160
faltas,madrid,2017,140
daños,valencia,2017,660
daños,canarias,2017,560
amenazas,la rioja,2017,550
detencion_secuestro,castilla y leon,2017,10
amenazas,galicia,2017,3160
abuso_menores,cantabria,2017,0
coacciones,asturias,2017,240
abuso_menores,canarias,2017,0
homicidio,region de murcia,2017,20
allanamiento,aragon,2017,30
detencion_secuestro,aragon,2017,10
homicidio,aragon,2017,20
daños,cataluña,2017,930
coacciones,cantabria,2017,290
abuso_sexual,castilla y leon,2017,0
otros,aragon,2017,160
daños,asturias,2017,120
faltas,melilla,2017,20
detencion_secuestro,andalucia,2017,70
homicidio,madrid,2017,130
allanamiento,cantabria,2017,10
detencion_secuestro,cantabria,2017,0
quebrantamiento_condena,melilla,2017,120
delito,valencia,2017,5427
allanamiento,cataluña,2017,350
amenazas,extremadura,2017,1980
quebrantamiento_condena,cantabria,2017,780
daños,baleares,2017,270
amenazas,baleares,2017,2830
faltas,castilla la mancha,2017,150
daños,castilla y leon,2017,200
abuso_sexual,castilla la mancha,2017,0
detencion_secuestro,valencia,2017,30
abuso_sexual,galicia,2017,10
abuso_menores,aragon,2017,0
amenazas,melilla,2017,170
faltas,galicia,2017,30
allanamiento,andalucia,2017,250
amenazas,canarias,2017,4660
amenazas,cantabria,2017,830
faltas,cantabria,2017,60
quebrantamiento_condena,andalucia,2017,9930
agresion_sexual,castilla la mancha,2017,30
abuso_sexual,valencia,2017,20
amenazas,region de murcia,2017,2880
detencion_secuestro,baleares,2017,0
amenazas,ceuta,2017,160
delito,madrid,2017,3385
faltas,cataluña,2017,360
daños,cantabria,2017,110
abuso_sexual,cataluña,2017,50
faltas,andalucia,2017,200
homicidio,baleares,2017,40
quebrantamiento_condena,canarias,2017,4160
coacciones,aragon,2017,320
quebrantamiento_condena,asturias,2017,1860
faltas,aragon,2017,20
otros,asturias,2017,80
delito,region de murcia,2017,1663
faltas,pais vasco,2017,340
faltas,extremadura,2017,10
faltas,navarra,2017,60
homicidio,galicia,2017,10
detencion_secuestro,asturias,2017,0
coacciones,andalucia,2017,2060
abuso_menores,baleares,2017,0
amenazas,madrid,2017,5650
faltas,canarias,2017,90
otros,pais vasco,2017,130
abuso_sexual,madrid,2017,40
otros,navarra,2017,20
faltas,navarra,2017,0
coacciones,galicia,2017,930
daños,madrid,2017,450
quebrantamiento_condena,castilla la mancha,2017,1810
daños,region de murcia,2017,280
lesiones,la rioja,2017,990
detencion_secuestro,canarias,2017,10
otros,cataluña,2017,500
injurias,melilla,2017,40
abuso_menores,asturias,2017,0
abuso_sexual,pais vasco,2017,10
coacciones,extremadura,2017,310
faltas,valencia,2017,460
otros,la rioja,2017,60
otros,madrid,2017,350
abuso_sexual,baleares,2017,0
daños,castilla la mancha,2017,120
faltas,castilla y leon,2017,140
faltas,aragon,2017,90
abuso_menores,castilla la mancha,2017,0
coacciones,region de murcia,2017,550
daños,galicia,2017,300
detencion_secuestro,cataluña,2017,50
abuso_sexual,asturias,2017,0
amenazas,navarra,2017,680
lesiones,pais vasco,2017,6020
otros,baleares,2017,190
abuso_sexual,region de murcia,2017,20
injurias,ceuta,2017,0
delito,cantabria,2017,4400
coacciones,madrid,2017,1450
abuso_sexual,navarra,2017,10
amenazas,castilla la mancha,2017,3630
abuso_menores,melilla,2017,0
allanamiento,castilla la mancha,2017,20
allanamiento,galicia,2017,40
quebrantamiento_condena,aragon,2017,1200
amenazas,castilla y leon,2017,3320
delito,ceuta,2017,690
delito,castilla la mancha,2017,1404
faltas,castilla la mancha,2017,120
coacciones,castilla la mancha,2017,430
abuso_sexual,cantabria,2017,0
daños,aragon,2017,250
detencion_secuestro,extremadura,2017,0
quebrantamiento_condena,castilla y leon,2017,2310
abuso_menores,castilla y leon,2017,0
amenazas,valencia,2017,1018
lesiones,melilla,2017,330
coacciones,castilla y leon,2017,740
detencion_secuestro,castilla la mancha,2017,0
faltas,galicia,2017,170
faltas,baleares,2017,0
faltas,valencia,2017,570
faltas,pais vasco,2017,350
faltas,valencia,2017,110
homicidio,la rioja,2017,10
daños,extremadura,2017,40
amenazas,asturias,2017,1890
amenazas,cataluña,2017,7490
quebrantamiento_condena,ceuta,2017,70
coacciones,valencia,2017,1680
abuso_sexual,canarias,2017,0
daños,andalucia,2017,870
delito,galicia,2017,1585
abuso_sexual,extremadura,2017,40
homicidio,extremadura,2017,0
lesiones,ceuta,2017,340
otros,region de murcia,2017,120
coacciones,cataluña,2017,1280
faltas,extremadura,2017,60
allanamiento,extremadura,2017,10
amenazas,pais vasco,2017,2510
faltas,pais vasco,2017,10
allanamiento,castilla la mancha,2018,20
abuso_sexual,navarra,2018,10
agresion_sexual,galicia,2018,20
abuso_menores,melilla,2018,0
otros,castilla la mancha,2018,130
injurias,andalucia,2018,470
abuso_sexual,region de murcia,2018,10
abuso_menores,asturias,2018,0
agresion_sexual,cataluña,2018,70
homicidio,andalucia,2018,120
otros,valencia,2018,530
otros,region de murcia,2018,290
otros,galicia,2018,170
allanamiento,castilla y leon,2018,10
abuso_menores,madrid,2018,0
allanamiento,melilla,2018,0
abuso_sexual,melilla,2018,10
abuso_menores,region de murcia,2018,0
abuso_sexual,madrid,2018,20
abuso_menores,pais vasco,2018,0
allanamiento,aragon,2018,30
allanamiento,ceuta,2018,0
abuso_menores,baleares,2018,0
agresion_sexual,extremadura,2018,0
abuso_sexual,galicia,2018,0
agresion_sexual,valencia,2018,90
faltas,pais vasco,2018,0
abuso_menores,cantabria,2018,0
delito,melilla,2018,830
allanamiento,region de murcia,2018,0
delito,asturias,2018,8960
allanamiento,extremadura,2018,0
abuso_sexual,cantabria,2018,0
otros,ceuta,2018,0
abuso_sexual,la rioja,2018,0
agresion_sexual,melilla,2018,0
abuso_menores,castilla y leon,2018,0
abuso_menores,valencia,2018,0
abuso_sexual,pais vasco,2018,40
abuso_sexual,castilla y leon,2018,10
faltas,la rioja,2018,0
homicidio,asturias,2018,40
allanamiento,cantabria,2018,0
abuso_menores,ceuta,2018,0
otros,la rioja,2018,60
homicidio,aragon,2018,20
abuso_sexual,canarias,2018,20
faltas,baleares,2018,10
abuso_sexual,asturias,2018,10
abuso_menores,castilla la mancha,2018,0
faltas,asturias,2018,0
otros,madrid,2018,420
allanamiento,galicia,2018,10
otros,cataluña,2018,640
abuso_sexual,baleares,2018,10
abuso_sexual,aragon,2018,10
allanamiento,madrid,2018,90
allanamiento,baleares,2018,60
homicidio,canarias,2018,60
abuso_menores,cataluña,2018,0
faltas,andalucia,2018,50
abuso_sexual,andalucia,2018,50
otros,extremadura,2018,60
homicidio,cantabria,2018,0
agresion_sexual,la rioja,2018,0
allanamiento,navarra,2018,40
allanamiento,la rioja,2018,10
homicidio,baleares,2018,20
otros,melilla,2018,30
abuso_menores,la rioja,2018,0
faltas,aragon,2018,0
abuso_menores,galicia,2018,0
allanamiento,andalucia,2018,160
abuso_sexual,valencia,2018,50
agresion_sexual,madrid,2018,80
allanamiento,cataluña,2018,290
otros,pais vasco,2018,160
abuso_menores,canarias,2018,0
abuso_sexual,extremadura,2018,0
faltas,melilla,2018,0
abuso_menores,andalucia,2018,0
agresion_sexual,region de murcia,2018,10
faltas,ceuta,2018,0
abuso_sexual,cataluña,2018,10
allanamiento,canarias,2018,50
delito,castilla la mancha,2018,1461
abuso_menores,aragon,2018,0
abuso_menores,extremadura,2018,0
allanamiento,valencia,2018,80
agresion_sexual,pais vasco,2018,10
abuso_sexual,ceuta,2018,0
faltas,navarra,2018,50
delito,cataluña,2018,4314
allanamiento,pais vasco,2018,40
abuso_sexual,castilla la mancha,2018,10
otros,navarra,2018,70
agresion_sexual,navarra,2018,10
delito,ceuta,2018,810
faltas,baleares,2018,0
allanamiento,asturias,2018,30
faltas,canarias,2018,60
agresion_sexual,ceuta,2018,0
delito,la rioja,2018,3200
delito,madrid,2018,3405
amenazas,aragon,2018,1770
faltas,aragon,2018,0
amenazas,asturias,2018,1830
daños,region de murcia,2018,380
amenazas,baleares,2018,2990
daños,navarra,2018,60
faltas,galicia,2018,50
homicidio,region de murcia,2018,0
daños,madrid,2018,470
amenazas,cantabria,2018,1140
faltas,valencia,2018,300
amenazas,castilla y leon,2018,3320
faltas,madrid,2018,50
amenazas,canarias,2018,5490
daños,galicia,2018,400
amenazas,andalucia,2018,1742
detencion_secuestro,melilla,2018,0
daños,melilla,2018,10
detencion_secuestro,madrid,2018,20
detencion_secuestro,region de murcia,2018,0
daños,ceuta,2018,0
detencion_secuestro,navarra,2018,0
delito,cantabria,2018,5950
faltas,region de murcia,2018,0
otros,andalucia,2018,920
homicidio,navarra,2018,10
daños,la rioja,2018,40
detencion_secuestro,la rioja,2018,0
detencion_secuestro,ceuta,2018,0
faltas,madrid,2018,260
daños,pais vasco,2018,160
detencion_secuestro,pais vasco,2018,0
faltas,region de murcia,2018,10
amenazas,castilla la mancha,2018,3420
amenazas,cataluña,2018,8470
otros,asturias,2018,110
amenazas,ceuta,2018,150
delito,canarias,2018,2866
delito,region de murcia,2018,1832
amenazas,melilla,2018,140
daños,cantabria,2018,260
daños,castilla y leon,2018,250
coacciones,andalucia,2018,2500
coacciones,aragon,2018,490
homicidio,galicia,2018,100
faltas,extremadura,2018,0
faltas,extremadura,2018,10
coacciones,asturias,2018,320
daños,canarias,2018,500
faltas,cataluña,2018,160
otros,aragon,2018,140
amenazas,la rioja,2018,560
amenazas,pais vasco,2018,2970
daños,extremadura,2018,80
amenazas,valencia,2018,1123
faltas,extremadura,2018,10
amenazas,extremadura,2018,1820
delito,baleares,2018,1554
amenazas,galicia,2018,3800
faltas,valencia,2018,360
daños,valencia,2018,830
homicidio,madrid,2018,120
amenazas,region de murcia,2018,3410
agresion_sexual,castilla la mancha,2018,30
daños,cataluña,2018,1180
amenazas,navarra,2018,630
daños,castilla la mancha,2018,140
amenazas,madrid,2018,5370
faltas,navarra,2018,30
detencion_secuestro,galicia,2018,20
faltas,cataluña,2018,140
lesiones,cataluña,2018,1523
faltas,ceuta,2018,0
faltas,ceuta,2018,0
lesiones,valencia,2018,2036
quebrantamiento_condena,galicia,2018,2720
delito,extremadura,2018,8140
lesiones,castilla la mancha,2018,5580
lesiones,extremadura,2018,2860
quebrantamiento_condena,extremadura,2018,970
lesiones,galicia,2018,6130
quebrantamiento_condena,valencia,2018,1063
lesiones,madrid,2018,1428
lesiones,region de murcia,2018,7330
faltas,la rioja,2018,0
homicidio,ceuta,2018,0
quebrantamiento_condena,cataluña,2018,8610
lesiones,castilla y leon,2018,5150
lesiones,cantabria,2018,1980
quebrantamiento_condena,pais vasco,2018,3410
lesiones,andalucia,2018,2809
faltas,andalucia,2018,520
lesiones,aragon,2018,3400
faltas,melilla,2018,0
faltas,castilla y leon,2018,10
quebrantamiento_condena,madrid,2018,6810
lesiones,asturias,2018,3370
quebrantamiento_condena,navarra,2018,1300
lesiones,baleares,2018,5420
quebrantamiento_condena,la rioja,2018,660
lesiones,canarias,2018,9300
faltas,melilla,2018,0
quebrantamiento_condena,region de murcia,2018,3300
homicidio,melilla,2018,0
lesiones,navarra,2018,1830
quebrantamiento_condena,ceuta,2018,110
lesiones,pais vasco,2018,6190
detencion_secuestro,cantabria,2018,10
delito,galicia,2018,1712
detencion_secuestro,castilla y leon,2018,0
faltas,navarra,2018,80
quebrantamiento_condena,asturias,2018,1760
detencion_secuestro,castilla la mancha,2018,0
quebrantamiento_condena,melilla,2018,110
homicidio,pais vasco,2018,0
detencion_secuestro,cataluña,2018,10
delito,andalucia,2018,7856
delito,valencia,2018,5633
detencion_secuestro,valencia,2018,20
quebrantamiento_condena,andalucia,2018,1082
detencion_secuestro,extremadura,2018,0
quebrantamiento_condena,aragon,2018,1560
detencion_secuestro,canarias,2018,0
quebrantamiento_condena,baleares,2018,2650
faltas,pais vasco,2018,0
faltas,la rioja,2018,0
lesiones,la rioja,2018,1210
quebrantamiento_condena,castilla la mancha,2018,2170
faltas,castilla la mancha,2018,130
lesiones,ceuta,2018,260
quebrantamiento_condena,castilla y leon,2018,2310
lesiones,melilla,2018,270
homicidio,la rioja,2018,0
detencion_secuestro,andalucia,2018,30
faltas,pais vasco,2018,0
detencion_secuestro,aragon,2018,0
quebrantamiento_condena,cantabria,2018,1200
detencion_secuestro,asturias,2018,0
quebrantamiento_condena,canarias,2018,4190
detencion_secuestro,baleares,2018,0
coacciones,baleares,2018,1510
daños,baleares,2018,210
faltas,galicia,2018,30
coacciones,canarias,2018,800
injurias,cataluña,2018,800
faltas,baleares,2018,10
tortura_integridad_moral,valencia,2018,9740
delito,pais vasco,2018,1722
delito,aragon,2018,1027
tortura_integridad_moral,cataluña,2018,6290
injurias,valencia,2018,920
tortura_integridad_moral,castilla la mancha,2018,2400
faltas,madrid,2018,210
homicidio,cataluña,2018,110
tortura_integridad_moral,castilla y leon,2018,2640
injurias,extremadura,2018,100
tortura_integridad_moral,cantabria,2018,860
injurias,galicia,2018,150
tortura_integridad_moral,canarias,2018,7690
faltas,canarias,2018,80
faltas,castilla la mancha,2018,30
tortura_integridad_moral,baleares,2018,2500
injurias,madrid,2018,310
tortura_integridad_moral,asturias,2018,1280
delito,castilla y leon,2018,148
tortura_integridad_moral,aragon,2018,2520
otros,canarias,2018,320
faltas,asturias,2018,0
injurias,region de murcia,2018,320
tortura_integridad_moral,andalucia,2018,1669
injurias,navarra,2018,50
coacciones,melilla,2018,30
faltas,cantabria,2018,20
tortura_integridad_moral,extremadura,2018,1740
faltas,castilla y leon,2018,10
tortura_integridad_moral,galicia,2018,2470
injurias,castilla la mancha,2018,140
faltas,andalucia,2018,570
faltas,canarias,2018,20
agresion_sexual,castilla y leon,2018,10
agresion_sexual,cantabria,2018,0
injurias,aragon,2018,60
agresion_sexual,canarias,2018,20
homicidio,castilla y leon,2018,20
agresion_sexual,baleares,2018,0
injurias,asturias,2018,50
faltas,region de murcia,2018,10
agresion_sexual,asturias,2018,20
faltas,aragon,2018,0
agresion_sexual,aragon,2018,0
injurias,baleares,2018,80
homicidio,valencia,2018,100
agresion_sexual,andalucia,2018,80
faltas,cantabria,2018,0
tortura_integridad_moral,melilla,2018,220
injurias,canarias,2018,220
tortura_integridad_moral,ceuta,2018,260
injurias,cantabria,2018,50
tortura_integridad_moral,la rioja,2018,470
tortura_integridad_moral,pais vasco,2018,2200
injurias,castilla y leon,2018,150
faltas,asturias,2018,0
homicidio,castilla la mancha,2018,20
tortura_integridad_moral,navarra,2018,710
tortura_integridad_moral,region de murcia,2018,2530
otros,cantabria,2018,100
tortura_integridad_moral,madrid,2018,4790
otros,castilla y leon,2018,300
coacciones,ceuta,2018,20
abuso_menores,navarra,2018,0
coacciones,castilla la mancha,2018,550
injurias,ceuta,2018,10
daños,aragon,2018,270
daños,andalucia,2018,1210
faltas,castilla y leon,2018,20
coacciones,cataluña,2018,1430
faltas,galicia,2018,20
coacciones,region de murcia,2018,740
delito,navarra,2018,4900
coacciones,castilla y leon,2018,630
faltas,valencia,2018,60
otros,baleares,2018,90
injurias,la rioja,2018,10
coacciones,navarra,2018,180
coacciones,galicia,2018,1130
injurias,melilla,2018,10
coacciones,madrid,2018,1270
faltas,castilla la mancha,2018,160
faltas,cantabria,2018,20
coacciones,cantabria,2018,350
coacciones,la rioja,2018,180
faltas,cataluña,2018,20
homicidio,extremadura,2018,0
coacciones,extremadura,2018,510
daños,asturias,2018,140
coacciones,pais vasco,2018,1080
coacciones,valencia,2018,1750
injurias,pais vasco,2018,960
quebrantamiento_condena,extremadura,2019,1320
daños,castilla la mancha,2019,210
faltas,extremadura,2019,20
injurias,canarias,2019,200
allanamiento,ceuta,2019,0
daños,castilla y leon,2019,210
faltas,castilla la mancha,2019,20
quebrantamiento_condena,valencia,2019,1206
quebrantamiento_condena,ceuta,2019,60
faltas,pais vasco,2019,0
allanamiento,cataluña,2019,200
injurias,cantabria,2019,60
otros,asturias,2019,110
otros,castilla y leon,2019,370
delito,region de murcia,2019,1832
quebrantamiento_condena,cataluña,2019,9990
injurias,castilla y leon,2019,110
quebrantamiento_condena,castilla la mancha,2019,2840
abuso_menores,melilla,2019,0
injurias,pais vasco,2019,540
abuso_menores,ceuta,2019,0
injurias,andalucia,2019,530
daños,canarias,2019,600
quebrantamiento_condena,pais vasco,2019,4330
faltas,castilla y leon,2019,50
injurias,aragon,2019,50
abuso_menores,pais vasco,2019,0
daños,asturias,2019,170
delito,la rioja,2019,3100
quebrantamiento_condena,navarra,2019,1270
allanamiento,melilla,2019,0
quebrantamiento_condena,la rioja,2019,680
otros,castilla la mancha,2019,160
homicidio,andalucia,2019,120
faltas,region de murcia,2019,0
injurias,asturias,2019,50
daños,cantabria,2019,120
quebrantamiento_condena,region de murcia,2019,2950
allanamiento,valencia,2019,100
faltas,canarias,2019,60
abuso_menores,la rioja,2019,0
delito,baleares,2019,1849
quebrantamiento_condena,madrid,2019,8340
injurias,baleares,2019,80
delito,extremadura,2019,9600
daños,aragon,2019,80
allanamiento,extremadura,2019,10
otros,baleares,2019,290
quebrantamiento_condena,galicia,2019,3940
delito,cataluña,2019,4644
injurias,castilla la mancha,2019,200
injurias,cataluña,2019,510
quebrantamiento_condena,castilla y leon,2019,2390
daños,baleares,2019,250
faltas,cantabria,2019,0
injurias,galicia,2019,150
allanamiento,castilla y leon,2019,20
daños,melilla,2019,10
daños,galicia,2019,450
allanamiento,baleares,2019,60
daños,ceuta,2019,10
otros,andalucia,2019,1170
injurias,madrid,2019,270
injurias,la rioja,2019,0
otros,cataluña,2019,690
allanamiento,region de murcia,2019,30
otros,aragon,2019,150
allanamiento,canarias,2019,20
daños,la rioja,2019,80
otros,canarias,2019,290
daños,madrid,2019,680
injurias,region de murcia,2019,330
daños,pais vasco,2019,210
delito,melilla,2019,850
delito,valencia,2019,629
delito,madrid,2019,3963
delito,ceuta,2019,620
injurias,navarra,2019,40
daños,navarra,2019,100
allanamiento,cantabria,2019,0
allanamiento,madrid,2019,70
faltas,valencia,2019,90
injurias,ceuta,2019,0
daños,andalucia,2019,1360
quebrantamiento_condena,andalucia,2019,1291
faltas,cataluña,2019,30
daños,cataluña,2019,910
allanamiento,la rioja,2019,10
otros,cantabria,2019,80
quebrantamiento_condena,cantabria,2019,1060
daños,region de murcia,2019,290
allanamiento,andalucia,2019,140
faltas,navarra,2019,80
quebrantamiento_condena,canarias,2019,5140
quebrantamiento_condena,melilla,2019,100
delito,galicia,2019,1914
allanamiento,castilla la mancha,2019,50
injurias,melilla,2019,10
faltas,la rioja,2019,0
otros,extremadura,2019,80
quebrantamiento_condena,baleares,2019,3100
faltas,galicia,2019,40
daños,valencia,2019,1060
allanamiento,pais vasco,2019,10
otros,valencia,2019,670
allanamiento,aragon,2019,10
injurias,valencia,2019,830
quebrantamiento_condena,asturias,2019,2150
delito,navarra,2019,5740
allanamiento,galicia,2019,30
delito,pais vasco,2019,2118
quebrantamiento_condena,aragon,2019,1560
injurias,extremadura,2019,120
daños,extremadura,2019,120
allanamiento,asturias,2019,0
allanamiento,navarra,2019,30
faltas,madrid,2019,70
faltas,andalucia,2019,330
detencion_secuestro,galicia,2019,10
homicidio,castilla y leon,2019,20
agresion_sexual,canarias,2019,50
faltas,aragon,2019,10
detencion_secuestro,pais vasco,2019,20
agresion_sexual,baleares,2019,20
detencion_secuestro,la rioja,2019,10
homicidio,navarra,2019,10
faltas,aragon,2019,10
agresion_sexual,asturias,2019,10
agresion_sexual,aragon,2019,0
detencion_secuestro,ceuta,2019,0
agresion_sexual,andalucia,2019,170
faltas,cantabria,2019,0
tortura_integridad_moral,melilla,2019,170
detencion_secuestro,melilla,2019,0
delito,canarias,2019,3225
faltas,madrid,2019,110
faltas,castilla y leon,2019,10
tortura_integridad_moral,madrid,2019,5130
amenazas,baleares,2019,3280
amenazas,asturias,2019,1910
tortura_integridad_moral,region de murcia,2019,2290
tortura_integridad_moral,navarra,2019,920
detencion_secuestro,navarra,2019,0
amenazas,aragon,2019,1560
homicidio,castilla la mancha,2019,20
faltas,asturias,2019,0
tortura_integridad_moral,la rioja,2019,440
faltas,region de murcia,2019,0
tortura_integridad_moral,ceuta,2019,190
amenazas,andalucia,2019,187
tortura_integridad_moral,pais vasco,2019,2870
tortura_integridad_moral,galicia,2019,3020
agresion_sexual,cantabria,2019,0
agresion_sexual,castilla y leon,2019,20
agresion_sexual,melilla,2019,0
otros,ceuta,2019,0
agresion_sexual,ceuta,2019,0
detencion_secuestro,cantabria,2019,0
agresion_sexual,la rioja,2019,0
detencion_secuestro,castilla y leon,2019,40
faltas,navarra,2019,130
faltas,baleares,2019,20
agresion_sexual,pais vasco,2019,10
detencion_secuestro,castilla la mancha,2019,0
faltas,baleares,2019,0
agresion_sexual,navarra,2019,20
detencion_secuestro,cataluña,2019,10
otros,melilla,2019,10
homicidio,pais vasco,2019,10
agresion_sexual,region de murcia,2019,40
homicidio,cantabria,2019,20
agresion_sexual,castilla la mancha,2019,70
faltas,canarias,2019,10
faltas,region de murcia,2019,0
faltas,andalucia,2019,400
detencion_secuestro,madrid,2019,20
agresion_sexual,cataluña,2019,100
detencion_secuestro,region de murcia,2019,0
faltas,navarra,2019,50
detencion_secuestro,extremadura,2019,10
delito,cantabria,2019,5350
agresion_sexual,extremadura,2019,30
detencion_secuestro,valencia,2019,40
agresion_sexual,galicia,2019,40
agresion_sexual,madrid,2019,60
agresion_sexual,valencia,2019,120
faltas,pais vasco,2019,0
amenazas,canarias,2019,6040
tortura_integridad_moral,extremadura,2019,2040
coacciones,la rioja,2019,100
coacciones,pais vasco,2019,1310
faltas,galicia,2019,10
delito,castilla y leon,2019,159
coacciones,navarra,2019,200
amenazas,pais vasco,2019,3810
faltas,asturias,2019,0
coacciones,region de murcia,2019,770
amenazas,la rioja,2019,530
faltas,castilla y leon,2019,60
coacciones,madrid,2019,1620
faltas,valencia,2019,120
coacciones,galicia,2019,1100
amenazas,ceuta,2019,160
homicidio,extremadura,2019,10
coacciones,extremadura,2019,680
amenazas,melilla,2019,160
coacciones,cantabria,2019,350
faltas,castilla la mancha,2019,20
coacciones,baleares,2019,1890
coacciones,castilla y leon,2019,790
faltas,extremadura,2019,0
coacciones,castilla la mancha,2019,520
faltas,cataluña,2019,0
homicidio,galicia,2019,60
faltas,cataluña,2019,30
coacciones,cataluña,2019,1360
coacciones,aragon,2019,440
coacciones,valencia,2019,2000
faltas,valencia,2019,30
coacciones,andalucia,2019,3020
coacciones,asturias,2019,460
faltas,galicia,2019,50
abuso_menores,navarra,2019,0
amenazas,navarra,2019,750
faltas,baleares,2019,20
tortura_integridad_moral,valencia,2019,1106
amenazas,cantabria,2019,920
homicidio,region de murcia,2019,20
tortura_integridad_moral,cataluña,2019,6950
homicidio,cataluña,2019,70
tortura_integridad_moral,castilla la mancha,2019,2760
amenazas,castilla y leon,2019,3420
amenazas,castilla la mancha,2019,3170
tortura_integridad_moral,castilla y leon,2019,3170
faltas,madrid,2019,40
amenazas,cataluña,2019,8370
tortura_integridad_moral,cantabria,2019,940
amenazas,valencia,2019,115
faltas,canarias,2019,70
faltas,castilla la mancha,2019,0
tortura_integridad_moral,canarias,2019,7800
coacciones,melilla,2019,60
homicidio,valencia,2019,80
faltas,cantabria,2019,0
homicidio,madrid,2019,100
amenazas,region de murcia,2019,3160
amenazas,madrid,2019,6310
coacciones,ceuta,2019,0
tortura_integridad_moral,andalucia,2019,1744
tortura_integridad_moral,aragon,2019,2250
delito,aragon,2019,1021
tortura_integridad_moral,asturias,2019,1440
amenazas,extremadura,2019,2060
tortura_integridad_moral,baleares,2019,2680
faltas,extremadura,2019,20
amenazas,galicia,2019,3430
detencion_secuestro,canarias,2019,10
coacciones,canarias,2019,810
abuso_menores,cantabria,2019,0
abuso_sexual,region de murcia,2019,50
faltas,aragon,2019,0
lesiones,canarias,2019,112
homicidio,baleares,2019,60
abuso_menores,valencia,2019,0
homicidio,asturias,2019,10
abuso_sexual,valencia,2019,30
lesiones,melilla,2019,330
lesiones,madrid,2019,1659
lesiones,castilla la mancha,2019,5470
abuso_sexual,cataluña,2019,30
homicidio,melilla,2019,0
detencion_secuestro,andalucia,2019,50
abuso_sexual,navarra,2019,0
homicidio,ceuta,2019,0
abuso_sexual,castilla la mancha,2019,10
homicidio,la rioja,2019,0
abuso_sexual,ceuta,2019,0
lesiones,baleares,2019,6760
lesiones,ceuta,2019,200
abuso_sexual,extremadura,2019,10
abuso_sexual,madrid,2019,30
abuso_sexual,la rioja,2019,0
homicidio,aragon,2019,40
lesiones,pais vasco,2019,7710
lesiones,cantabria,2019,1800
otros,madrid,2019,410
faltas,andalucia,2019,70
abuso_menores,castilla y leon,2019,0
lesiones,la rioja,2019,1160
abuso_menores,canarias,2019,0
abuso_menores,cataluña,2019,0
abuso_sexual,galicia,2019,10
faltas,la rioja,2019,0
otros,pais vasco,2019,340
faltas,melilla,2019,0
abuso_menores,aragon,2019,0
faltas,melilla,2019,0
lesiones,navarra,2019,2310
abuso_menores,castilla la mancha,2019,0
abuso_sexual,castilla y leon,2019,10
abuso_sexual,melilla,2019,0
delito,castilla la mancha,2019,1548
abuso_menores,region de murcia,2019,0
faltas,asturias,2019,0
lesiones,region de murcia,2019,8220
detencion_secuestro,asturias,2019,0
lesiones,valencia,2019,2335
abuso_sexual,asturias,2019,10
lesiones,extremadura,2019,3110
abuso_sexual,pais vasco,2019,10
homicidio,canarias,2019,50
lesiones,andalucia,2019,2964
faltas,ceuta,2019,0
abuso_sexual,aragon,2019,20
otros,galicia,2019,250
faltas,ceuta,2019,0
detencion_secuestro,baleares,2019,10
delito,asturias,2019,9690
abuso_sexual,andalucia,2019,140
abuso_menores,andalucia,2019,0
abuso_menores,baleares,2019,0
otros,navarra,2019,90
abuso_menores,asturias,2019,0
abuso_menores,extremadura,2019,0
faltas,pais vasco,2019,0
lesiones,castilla y leon,2019,5330
faltas,melilla,2019,0
abuso_sexual,cantabria,2019,0
detencion_secuestro,aragon,2019,0
lesiones,cataluña,2019,1725
abuso_menores,madrid,2019,0
lesiones,asturias,2019,3370
lesiones,galicia,2019,6650
